Strain_id	name	contigs	genome_length	cds	kingdom	phylum	class	order	family	genus	species	genome_status
2135697.3	Paraburkholderia sp. GV068	43	7286732	7045	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia sp. GV068	WGS
2135698.3	Paraburkholderia sp. GV072	47	7284546	7044	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia sp. GV072	WGS
2153378.3	Burkholderia sp. AU29985	105	6331233	6577	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. AU29985	WGS
2171707.3	Burkholderia sp. AU12872	103	6463219	6711	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. AU12872	WGS
2183921.3	Burkholderia sp. 28_3	86	8327191	8321	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. 28_3	WGS
2184547.3	Burkholderia sp. Bp8963	214	8163677	8287	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. Bp8963	WGS
2184548.3	Burkholderia sp. Bp8977	126	7717798	7845	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. Bp8977	WGS
2184549.3	Burkholderia sp. Bp8984	127	7550891	7703	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. Bp8984	WGS
2184550.3	Burkholderia sp. Bp8986	242	7773314	8110	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. Bp8986	WGS
2184551.3	Burkholderia sp. Bp8989	136	8038124	8299	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. Bp8989	WGS
2184552.3	Burkholderia sp. Bp8990	143	7728170	7887	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. Bp8990	WGS
2184553.3	Burkholderia sp. Bp8991	103	7497091	7609	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. Bp8991	WGS
2184554.3	Burkholderia sp. Bp8992	83	8090042	8149	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. Bp8992	WGS
2184555.3	Burkholderia sp. Bp8994	65	6244992	6239	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. Bp8994	WGS
2184556.3	Burkholderia sp. Bp8995	126	8037079	8320	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. Bp8995	WGS
2184557.3	Burkholderia sp. Bp8998	192	8096090	8309	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. Bp8998	WGS
2184558.3	Burkholderia sp. Bp9002	106	7583840	7526	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. Bp9002	WGS
2184559.3	Burkholderia sp. Bp9004	121	7445443	7633	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. Bp9004	WGS
2184560.3	Burkholderia sp. Bp9010	129	8060335	8262	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. Bp9010	WGS
2184561.3	Burkholderia sp. Bp9011	140	8061924	8272	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. Bp9011	WGS
2184562.3	Burkholderia sp. Bp9012	101	7632508	7747	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. Bp9012	WGS
2184563.3	Burkholderia sp. Bp9015	116	8018676	8249	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. Bp9015	WGS
2184564.3	Burkholderia sp. Bp9016	113	6780730	6944	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. Bp9016	WGS
2184565.3	Burkholderia sp. Bp9017	134	7642168	7869	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. Bp9017	WGS
2184566.3	Burkholderia sp. Bp9031	119	7776455	8018	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. Bp9031	WGS
2184567.3	Burkholderia sp. Bp9090	134	7731290	7912	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. Bp9090	WGS
2184568.3	Burkholderia sp. Bp9099	119	7882166	8068	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. Bp9099	WGS
2184569.3	Burkholderia sp. Bp9125	112	8111444	8132	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. Bp9125	WGS
2184570.3	Burkholderia sp. Bp9126	263	7769470	7957	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. Bp9126	WGS
2184571.3	Burkholderia sp. Bp9131	120	7857255	8029	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. Bp9131	WGS
2184572.3	Burkholderia sp. Bp9140	145	7892472	7980	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. Bp9140	WGS
2184573.3	Burkholderia sp. Bp9142	130	8102894	8271	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. Bp9142	WGS
2184574.3	Burkholderia sp. Bp9143	204	8376382	8571	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. Bp9143	WGS
219649.4	Paraburkholderia unamae strain CATux-332	77	9831033	9439	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia unamae	WGS
2211104.3	Paraburkholderia sp. S27	96	8405011	8569	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia sp. S27	WGS
2211211.3	Paraburkholderia sp. DCR13 strain rhisosphere	2	4404244	4088	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia sp. DCR13	Complete
2217913.3	Burkholderia sp. JP2-270	5	8925310	9063	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. JP2-270	Complete
2219262.3	Cupriavidus sp. S23	248	9195524	9193	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	Cupriavidus sp. S23	WGS
2219865.3	Ralstonia sp. GX3-BWBA	34	5817683	5611	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	Ralstonia sp. GX3-BWBA	WGS
2233539.3	Burkholderia sp. HAN2018	586	8655042	9186	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. HAN2018	WGS
2234132.3	Burkholderia sp. BE51	182	8933938	9116	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia reimsis	WGS
224135.3	Candidatus Glomeribacter endosymbiont of Mortierella elongata strain AG77	1	2638116	2255	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Candidatus Glomeribacter		WGS
2268024.3	Hydromonas sp. F02	1	2723407	2799	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Hydromonas	Hydromonas sp. F02	Complete
2282883.3	Paraburkholderia sp. 7QSK02	109	8098302	7772	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia phosphatilytica	WGS
2291023.3	Paraburkholderia sp. DHOM06	49	7369954	7197	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia sp. DHOM06	WGS
2292265.3	Paraburkholderia sp. NEAU-SY24	90	6700907	6399	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia sp. NEAU-SY24	WGS
2303330.3	Paraburkholderia sp. DHOC27	21	7245958	6829	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia sp. DHOC27	WGS
2305225.3	Paraburkholderia sp. DHOA04	57	6096551	6012	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia sp. DHOA04	WGS
236253.3	Burkholderia sp. A2	170	7510003	7553	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. A2	WGS
2419776.3	Robbsia sp. DHC34	43	6642683	6401	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Robbsia	Robbsia sp. DHC34	WGS
2419777.3	Paraburkholderia sp. 7MK8-2	41	6104960	5751	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia sp. 7MK8-2	WGS
242163.4	Candidatus Burkholderia verschuerenii strain UZHbot4	446	6188480	7084	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Candidatus Burkholderia verschuerenii	WGS
243261.3	Burkholderia sp. Ch1-1	200	8577645	7952	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. Ch1-1	WGS
264198.6	Ralstonia eutropha JMP134	4	7255290	6666	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	Cupriavidus pinatubonensis	Complete
265293.12	[Pseudomonas] mesoacidophila strain ATCC 31433	4	7840830	7724	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	[Pseudomonas] mesoacidophila	Complete
266265.5	Burkholderia xenovorans LB400	3	9731138	9140	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia xenovorans	Complete
28094.4	Paraburkholderia caryophylli strain Ballard 720	49	6543652	6284	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Trinickia	Trinickia caryophylli	WGS
292.104	Burkholderia cepacia strain MSMB839WGS	58	8269906	8190	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia cepacia	WGS
29443.3	Paucimonas lemoignei strain NCTC10937	1	5924472	5391	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paucimonas	Paucimonas lemoignei	Complete
311230.14	Paraburkholderia terrae strain DSM 17804	4	10062489	10002	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia terrae	Complete
312153.5	Polynucleobacter necessarius subsp. asymbioticus QLW-P1DMWA-1	1	2159490	2161	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Polynucleobacter	Polynucleobacter asymbioticus	Complete
32009.4	Burkholderia gladioli pv. gladioli strain FDAARGOS_389	3	8287172	7904	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia gladioli	Complete
321895.3	Paraburkholderia silvatlantica strain PSCR-88	81	8006077	7911	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia silvatlantica	WGS
326474.3	Burkholderia humi Vandamme strain LMG 22934	272	7619203	7632	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Caballeronia	Caballeronia humi	WGS
326475.3	Burkholderia telluris strain LMG 22936	163	7056109	7038	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Caballeronia	Caballeronia telluris	WGS
326476.3	Burkholderia choica strain LMG 22940	657	9776207	10624	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Caballeronia	Caballeronia choica	WGS
342113.3	Burkholderia oklahomensis strain EO147	2	7313673	7121	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia oklahomensis	Complete
350701.8	Burkholderia dolosa AU0158	3	6409095	6481	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia dolosa	Complete
351345.3	Polynucleobacter cosmopolitanus strain MWH-MoIso2	6	1775978	1798	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Polynucleobacter	Polynucleobacter cosmopolitanus	WGS
36773.22	Burkholderia sp. strain LMG 29315	47	6166171	6012	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp.	WGS
367825.3	Cupriavidus sp. USMAA1020	3	7949449	7568	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	Cupriavidus sp. USMAA1020	Complete
380675.3	Paraburkholderia soli strain GP25-8	103	6096209	6019	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Trinickia	Paraburkholderia soli	WGS
388051.3	Cupriavidus sp. amp6	262	7577513	7008	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	Cupriavidus sp. amp6	WGS
391038.7	Burkholderia phymatum STM815	4	8676562	8063	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia phymatum	Complete
398527.4	Burkholderia phytofirmans PsJN	3	8214658	8038	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia phytofirmans	Complete
402626.5	Ralstonia pickettii 12J	3	5325729	4975	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	Ralstonia pickettii	Complete
406819.9	Burkholderia sp. SJ98	79	7850519	7453	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. SJ98	WGS
416344.3	Burkholderia sp. KJ006	4	6629912	6153	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. KJ006	Complete
416943.5	Paraburkholderia caballeronis strain TNe-878	45	7060822	6873	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia caballeronis	WGS
417203.3	Paraburkholderia endofungorum strain HKI456	76	3288408	3454	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Mycetohabitans	Paraburkholderia endofungorum	WGS
41899.3	Burkholderia plantarii strain ATCC 43733	3	8081051	7737	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia plantarii	Complete
430531.5	Burkholderia humptydooensis strain MSMB122	94	6649941	6644	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia humptydooensis	WGS
445709.3	Pandoraea thiooxydans strain DSM 25325	1	4484974	4342	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Pandoraea	Pandoraea thiooxydans	Complete
458836.5	Paraburkholderia sediminicola strain ES_PA-F4	5	11152926	10818	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia sediminicola	WGS
482957.22	Burkholderia lata strain 383	3	8676277	8362	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia lata	Complete
487049.3	Paraburkholderia rhynchosiae strain WSM 3937	169	8029899	8272	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia rhynchosiae	WGS
488446.5	Burkholderia latens strain AU17928	4	6614478	6541	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia latens	Complete
488447.21	Burkholderia contaminans strain 293K04B	100	8833884	8774	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia contaminans	WGS
488729.6	Burkholderia metallica strain FL-6-5-30-S1-D7	3	7424240	7188	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia metallica	Complete
488731.4	Burkholderia seminalis strain FL-5-5-10-S1-D0	55	7550216	7450	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia seminalis	WGS
488732.1	Burkholderia diffusa strain MSMB377WGS	66	6916154	6803	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia diffusa	WGS
516466.4	Burkholderia sp. H160	310	7893354	7207	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. H160	WGS
556053.3	Polynucleobacter acidiphobus strain MWH-PoolGreenA3	1	1851737	1935	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Polynucleobacter	Polynucleobacter acidiphobus	Complete
556054.3	Polynucleobacter difficilis strain AM-8B5	1	1995529	2029	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Polynucleobacter	Polynucleobacter difficilis	Complete
556055.3	Polynucleobacter rarus strain MT-CBb6A5	2	3157893	3121	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Polynucleobacter	Polynucleobacter rarus	WGS
564714.3	Burkholderia dabaoshanensis strain GIMN1.004	102	7093230	6980	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia dabaoshanensis	WGS
573737.6	Pandoraea oxalativorans strain DSM-23570	5	6548118	6277	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Pandoraea	Pandoraea oxalativorans	Complete
574750.3	Cupriavidus sp. SK-4	247	7720227	7109	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	Cupriavidus sp. SK-4	WGS
576610.22	Polynucleobacter necessarius strain PPGSP5	1	1907709	2195	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Polynucleobacter	Polynucleobacter necessarius	Complete
60547.6	Burkholderia glathei strain DSM 50014	356	8637375	8132	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Caballeronia	Caballeronia glathei	WGS
60548.7	Paraburkholderia graminis strain PHS1	3	7508450	7304	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia graminis	Complete
60549.3	Paraburkholderia phenazinium strain LMG 2247	52	8597887	8266	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia phenazinium	WGS
60550.17	Burkholderia pyrrocinia strain NFIX32	103	7964495	8099	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia pyrrocinia	WGS
60552.31	Burkholderia vietnamiensis strain AU15829	153	7391535	7655	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia vietnamiensis	WGS
640510.4	Burkholderia sp. CCGE1001	2	6833751	6331	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. CCGE1001	Complete
640511.6	Burkholderia sp. CCGE1002	4	7884858	7233	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia sp. CCGE1002	Complete
640512.4	Burkholderia sp. CCGE1003	2	7043595	6530	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. CCGE1003	Complete
656178.5	Pandoraea vervacti strain NS15	2	5761453	5286	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Pandoraea	Pandoraea vervacti	Complete
656179.3	Pandoraea faecigallinarum strain DSM 23572	3	5787825	5550	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Pandoraea	Pandoraea faecigallinarum	Complete
658080.3	Ralstonia sp. 5_2_56FAA	121	5218704	4937	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	Ralstonia sp. 5_2_56FAA	WGS
658664.3	Ralstonia sp. 5_7_47FAA	32	5249816	4978	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	Ralstonia sp. 5_7_47FAA	WGS
667585.3	Burkholderia sp. JPY251	124	8609100	8131	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia sp. JPY251	WGS
667632.3	Burkholderia sp. JPY347	60	6386287	6110	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. JPY347	WGS
667676.3	Paraburkholderia diazotrophica strain LMG 26031	112	8688577	8981	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia diazotrophica	WGS
668820.3	Burkholderia sp. JPY366	70	6780478	6395	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. JPY366	WGS
68895.5	Cupriavidus basilensis 4G11	2	8421483	7676	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	Cupriavidus basilensis	Complete
75105.13	Paraburkholderia caribensis strain DSM 13236	4	9032490	8834	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia caribensis	Complete
754502.7	Paraburkholderia sprentiae WSM5005	5	7829542	7773	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia sprentiae	Complete
758793.3	Burkholderia sp. RPE64	5	6964487	6623	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia insecticola	Complete
