family	number of analyses	relative abundance (mean)	relative abundance (median)	relative abundance (75th percentile)	relative abundance (90th percentile)	relative abundance (min)	relative abundance (max)	4.1.taxonomy.Spearman_rank_correlation.order.only_actual_rank.txt (n)	4.1.taxonomy.Spearman_rank_correlation.order.only_actual_rank.txt (mean)	4.1.taxonomy.Spearman_rank_correlation.order.only_actual_rank.txt (median)	4.1.taxonomy.Spearman_rank_correlation.order.only_actual_rank.txt (75th percentile)	4.1.taxonomy.Spearman_rank_correlation.order.only_actual_rank.txt (90th percentile)	4.1.taxonomy.Spearman_rank_correlation.order.only_actual_rank.txt (min)	4.1.taxonomy.Spearman_rank_correlation.order.only_actual_rank.txt (max)
super kingdom.Bacteria;kingdom.NA.Bacteroidetes;phylum.Bacteroidetes;class.Bacteroidia;order.Bacteroidales;family.NA.Bacteroidales_genomosp._P5_oral_clone_MB2_P04	3	0.0003160628503226649	0.0003920031360250882	0.0003924509588059007	0.0003927196524743882	0.00016328663335619345	0.0003928987815867132	3	0.12100501666666667	0.10788144999999999	0.129036775	0.14172996999999998	0.10494150000000002	0.1501921
super kingdom.Bacteria;kingdom.NA.Bacteroidetes;phylum.Bacteroidetes;class.Flavobacteriia;order.Flavobacteriales;family.NA.Flavobacteriales_bacterium_Rf14	3	0.00554459862724935	0.005103351732570194	0.007971843202645096	0.009692938084690038	0.0006901094764578563	0.010840334672719998	3	0.16709241666666666	0.19688565000000002	0.199523225	0.20110576999999996	0.10223080000000001	0.20216079999999997
super kingdom.Bacteria;kingdom.NA.bacterium_YC-ZSS-LKJ160;phylum.NA.bacterium_YC-ZSS-LKJ160;class.NA.bacterium_YC-ZSS-LKJ160;order.NA.bacterium_YC-ZSS-LKJ160;family.NA.bacterium_YC-ZSS-LKJ160	3	0.0020208524866085465	0.0005595569456799335	0.00276833610983569	0.004093603608329144	0.0005258852401542597	0.0049771152739914466	3	0.29858751666666666	0.32111895	0.339505975	0.35053819	0.21675060000000002	0.357893
super kingdom.Bacteria;kingdom.NA.Candidatus_Woesebacteria;phylum.Candidatus_Woesebacteria;class.NA.Candidatus_Woesebacteria_bacterium_GWA1_42_12;order.NA.Candidatus_Woesebacteria_bacterium_GWA1_42_12;family.NA.Candidatus_Woesebacteria_bacterium_GWA1_42_12	3	0.0003082487244105989	0.00032791519434628973	0.0004120011739943761	0.00046245276178322794	0.00010074382524304448	0.0004960871536424624	3	0.08637471666666664	0.10284009999999999	0.10814132499999998	0.11132205999999997	0.04284149999999998	0.11344254999999998
super kingdom.Bacteria;kingdom.NA.bacterium_YC-ZSS-LKJ158;phylum.NA.bacterium_YC-ZSS-LKJ158;class.NA.bacterium_YC-ZSS-LKJ158;order.NA.bacterium_YC-ZSS-LKJ158;family.NA.bacterium_YC-ZSS-LKJ158	3	0.000663184071032876	0.000161519776854216	0.0009280194420089709	0.0013879192411018239	0.00013351332908068656	0.0016945191071637256	3	0.2781059833333333	0.30560925	0.31432605	0.31955613	0.20566584999999998	0.32304285
super kingdom.Bacteria;kingdom.NA.Candidatus_Kaiserbacteria;phylum.Candidatus_Kaiserbacteria;class.NA.Candidatus_Kaiserbacteria_bacterium_RIFCSPLOWO2_12_FULL_50_10;order.NA.Candidatus_Kaiserbacteria_bacterium_RIFCSPLOWO2_12_FULL_50_10;family.NA.Candidatus_Kaiserbacteria_bacterium_RIFCSPLOWO2_12_FULL_50_10	3	0.0010567343426840068	0.0002431155587386902	0.0015095436450937268	0.002269400496906749	0.0001511157378645667	0.0027759717314487634	3	0.08637471666666664	0.10284009999999999	0.10814132499999998	0.11132205999999997	0.04284149999999998	0.11344254999999998
super kingdom.Bacteria;kingdom.NA.mucus_bacterium_106;phylum.NA.mucus_bacterium_106;class.NA.mucus_bacterium_106;order.NA.mucus_bacterium_106;family.NA.mucus_bacterium_106	3	0.00017274663457740236	0.0001817457377129396	0.00020596804371260082	0.00022050142731239758	0.00010630381630700542	0.00023019034971226207	3	0.18506085000000003	0.20130375	0.203188375	0.20431915	0.1488058	0.205073
super kingdom.Archaea;kingdom.NA.archaeon_enrichment_culture_clone_A6;phylum.NA.archaeon_enrichment_culture_clone_A6;class.NA.archaeon_enrichment_culture_clone_A6;order.NA.archaeon_enrichment_culture_clone_A6;family.NA.archaeon_enrichment_culture_clone_A6	3	0.011456166222232724	0.0045919884789380585	0.01681916184901661	0.02415546587106374	0.0007301749686649512	0.029046335219095158	3	0.13982068333333333	0.1409723	0.16755935	0.18351158	0.08434334999999998	0.1941464
super kingdom.Bacteria;kingdom.NA.Firmicutes;phylum.Firmicutes;class.Negativicutes;order.Selenomonadales;family.NA.Selenomonadales_bacterium_Marseille-P2399	3	0.00012545628612489084	0.00010561149053016968	0.0001366645940508087	0.00015529645616319212	0.00010303967027305513	0.00016771769757144774	3	0.27465616666666665	0.31806015	0.3181253	0.31816439	0.1877179	0.31819045
super kingdom.Bacteria;kingdom.NA.glacial_ice_bacterium_G200-C11;phylum.NA.glacial_ice_bacterium_G200-C11;class.NA.glacial_ice_bacterium_G200-C11;order.NA.glacial_ice_bacterium_G200-C11;family.NA.glacial_ice_bacterium_G200-C11	3	0.0010898071605990652	0.0009720818104051637	0.0015683140872899397	0.0019260534534208055	0.00013279330721731626	0.002164546364174716	3	0.17578491666666665	0.18189785000000003	0.216612775	0.23744173	0.09412920000000002	0.2513277
super kingdom.Bacteria;kingdom.NA.bacterium_YC-ZSS-LKJ81;phylum.NA.bacterium_YC-ZSS-LKJ81;class.NA.bacterium_YC-ZSS-LKJ81;order.NA.bacterium_YC-ZSS-LKJ81;family.NA.bacterium_YC-ZSS-LKJ81	3	0.000438085366856234	0.0004543733434305187	0.00047065206067556473	0.0004804192910225924	0.0003729519792175725	0.0004869307779206108	3	0.3921363666666666	0.48834515	0.4914189	0.49326315	0.1935713	0.49449265
super kingdom.Archaea;kingdom.NA.Euryarchaeota;phylum.Euryarchaeota;class.NA.Candidatus_Hydrothermarchaeota_archaeon_JdFR-18;order.NA.Candidatus_Hydrothermarchaeota_archaeon_JdFR-18;family.NA.Candidatus_Hydrothermarchaeota_archaeon_JdFR-18	3	0.0005552299032168725	0.0006885093771983656	0.0007033233778094836	0.0007122117781761544	0.00025904295403165036	0.0007181373784206017	3	0.029399316666666675	0.03296705	0.03443412500000001	0.03531437000000002	0.019329700000000005	0.03590120000000002
super kingdom.Bacteria;kingdom.NA.Proteobacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.NA.alpha_proteobacterium_KC-IT-F6;family.NA.alpha_proteobacterium_KC-IT-F6	3	0.0003324062950713063	0.00023814274404804046	0.00038478801966406275	0.0004727751850336761	0.00022764284588579334	0.000531433295280085	3	0.2476267	0.27398305	0.279769825	0.28324189	0.18334045	0.2855566
super kingdom.Bacteria;kingdom.NA.bacterium_YC-ZSS-LKJ179;phylum.NA.bacterium_YC-ZSS-LKJ179;class.NA.bacterium_YC-ZSS-LKJ179;order.NA.bacterium_YC-ZSS-LKJ179;family.NA.bacterium_YC-ZSS-LKJ179	3	0.006108501006221626	0.0007417407171149253	0.008940852049960212	0.013860318849667385	0.0004437989187444525	0.0171399633828055	3	0.2699534	0.32304285	0.3243762	0.32517621	0.16110780000000002	0.32570955
super kingdom.Bacteria;kingdom.NA.Cyanobacteria;phylum.Cyanobacteria;class.NA.Oscillatoriales;order.Oscillatoriales;family.NA.filamentous_cyanobacterium_ishi2mo26	3	0.0003538123086190076	0.00031765079589171635	0.0004513292307547019	0.0005315362916724932	0.000158778464347619	0.0005850076656176874	3	0.11492776666666665	0.11157024999999998	0.11865462499999999	0.12290524999999998	0.10747404999999999	0.125739
super kingdom.Bacteria;kingdom.NA.candidate_division_WWE3;phylum.candidate_division_WWE3;class.NA.candidate_division_WWE3_bacterium_RBG_19FT_COMBO_53_11;order.NA.candidate_division_WWE3_bacterium_RBG_19FT_COMBO_53_11;family.NA.candidate_division_WWE3_bacterium_RBG_19FT_COMBO_53_11	3	0.0002902708144468303	0.00020353356890459365	0.0003514530339677084	0.00044020471300557724	0.00016790637540507413	0.0004993724990308232	3	0.08637471666666664	0.10284009999999999	0.10814132499999998	0.11132205999999997	0.04284149999999998	0.11344254999999998
super kingdom.Bacteria;kingdom.NA.Firmicutes;phylum.Firmicutes;class.NA.low_G+C_Gram-positive_bacterium_IRB_1;order.NA.low_G+C_Gram-positive_bacterium_IRB_1;family.NA.low_G+C_Gram-positive_bacterium_IRB_1	3	0.000246260649161778	0.00020839574351693866	0.00028552493576067023	0.0003318024511069092	0.0001677320759639935	0.00036265412800440185	3	0.34264065000000005	0.3435534	0.35503445	0.36192307999999995	0.31785304999999997	0.3665155
super kingdom.Bacteria;kingdom.NA.bacterium_YC-ZSS-LKJ148;phylum.NA.bacterium_YC-ZSS-LKJ148;class.NA.bacterium_YC-ZSS-LKJ148;order.NA.bacterium_YC-ZSS-LKJ148;family.NA.bacterium_YC-ZSS-LKJ148	3	0.000544419149608307	0.0002791298128085693	0.000739011571021561	0.0010149406259493561	0.00015523430678179877	0.0011988933292345527	3	0.3056696666666667	0.2995428	0.310264225	0.31669708	0.29648055	0.32098565
super kingdom.Bacteria;kingdom.NA.candidate_division_WWE3;phylum.candidate_division_WWE3;class.NA.candidate_division_WWE3_bacterium_CSP1-7;order.NA.candidate_division_WWE3_bacterium_CSP1-7;family.NA.candidate_division_WWE3_bacterium_CSP1-7	3	0.00023263206043285954	0.0002891103941757397	0.0002943785186426402	0.00029753939332278047	0.00010913914401329818	0.00029964664310954065	3	0.08637471666666664	0.10284009999999999	0.10814132499999998	0.11132205999999997	0.04284149999999998	0.11344254999999998
super kingdom.Bacteria;kingdom.NA.Acidobacteria;phylum.Acidobacteria;class.NA.Acidobacteria_bacterium_IGE-018;order.NA.Acidobacteria_bacterium_IGE-018;family.NA.Acidobacteria_bacterium_IGE-018	2	0.00011354653757719943	0.00011354653757719943	0.00011621115619625872	0.00011780992736769427	0.00010821730033908087	0.00011887577481531799	1	0.013839849999999987	0.013839849999999987	0.013839849999999987	0.013839849999999987	0.013839849999999987	0.013839849999999987
super kingdom.Bacteria;kingdom.NA.bacterium_ectosymbiont_of_Pseudovorticella_sp._guadeloupensis;phylum.NA.bacterium_ectosymbiont_of_Pseudovorticella_sp._guadeloupensis;class.NA.bacterium_ectosymbiont_of_Pseudovorticella_sp._guadeloupensis;order.NA.bacterium_ectosymbiont_of_Pseudovorticella_sp._guadeloupensis;family.NA.bacterium_ectosymbiont_of_Pseudovorticella_sp._guadeloupensis	2	0.00010881702436241309	0.00010881702436241309	0.00010952112562133588	0.00010994358637668954	0.0001074088218445675	0.00011022522688025866	1	0.17585040000000002	0.17585040000000002	0.17585040000000002	0.17585040000000002	0.17585040000000002	0.17585040000000002
super kingdom.Bacteria;kingdom.NA.Actinobacteria;phylum.Actinobacteria;class.Actinobacteria;order.Micrococcales;family.NA.Tropheryma	2	0.0011211890676182245	0.0011211890676182245	0.0014123734412966728	0.0015870840655037416	0.0005388203202613278	0.001703557814975121	1	0.09379729999999997	0.09379729999999997	0.09379729999999997	0.09379729999999997	0.09379729999999997	0.09379729999999997
super kingdom.Bacteria;kingdom.NA.Firmicutes;phylum.Firmicutes;class.Clostridia;order.Clostridiales;family.NA.Clostridiales_bacterium_NK3B98	2	0.0001950787965934466	0.0001950787965934466	0.00023220566360510905	0.0002544817838121065	0.00012082506257012169	0.0002693325306167715	1	0.17108060000000003	0.17108060000000003	0.17108060000000003	0.17108060000000003	0.17108060000000003	0.17108060000000003
super kingdom.Bacteria;kingdom.NA.Gemmatimonadetes;phylum.Gemmatimonadetes;class.NA.Gemmatimonadetes_bacterium_LP81;order.NA.Gemmatimonadetes_bacterium_LP81;family.NA.Gemmatimonadetes_bacterium_LP81	2	0.0002245287012201143	0.0002245287012201143	0.000276856232289358	0.0003082527509309042	0.0001198736390816269	0.0003291837633586017	1	0.22929614999999998	0.22929614999999998	0.22929614999999998	0.22929614999999998	0.22929614999999998	0.22929614999999998
super kingdom.Bacteria;kingdom.NA.Candidatus_Omnitrophica;phylum.Candidatus_Omnitrophica;class.NA.Omnitrophica_bacterium_OLB16;order.NA.Omnitrophica_bacterium_OLB16;family.NA.Omnitrophica_bacterium_OLB16	2	0.00029972841657327346	0.00029972841657327346	0.00033736127864491237	0.0003599409958878957	0.0002244626924299957	0.0003749941407165513	1	0.4188396	0.4188396	0.4188396	0.4188396	0.4188396	0.4188396
super kingdom.Bacteria;kingdom.NA.Bacteroidetes;phylum.Bacteroidetes;class.NA.Bacteroidetes_bacterium_GS;order.NA.Bacteroidetes_bacterium_GS;family.NA.Bacteroidetes_bacterium_GS	2	0.00013528684943726101	0.00013528684943726101	0.0001492130416677093	0.0001575687570059783	0.00010743446497636442	0.00016313923389815762	1	0.27663575	0.27663575	0.27663575	0.27663575	0.27663575	0.27663575
super kingdom.Bacteria;kingdom.NA.Chloroflexi;phylum.Chloroflexi;class.NA.Chloroflexi_bacterium_RBG_13_54_9;order.NA.Chloroflexi_bacterium_RBG_13_54_9;family.NA.Chloroflexi_bacterium_RBG_13_54_9	2	0.00014911378652199362	0.00014911378652199362	0.00015715146404454396	0.0001619740705580742	0.00013303843147689288	0.00016518914156709433	1	0.16982979999999998	0.16982979999999998	0.16982979999999998	0.16982979999999998	0.16982979999999998	0.16982979999999998
super kingdom.Bacteria;kingdom.NA.bacterium_mpn-isolate_group_19;phylum.NA.bacterium_mpn-isolate_group_19;class.NA.bacterium_mpn-isolate_group_19;order.NA.bacterium_mpn-isolate_group_19;family.NA.bacterium_mpn-isolate_group_19	2	0.00015749897352498765	0.00015749897352498765	0.00018135568417681765	0.00019566971056791564	0.00010978555222132767	0.00020521239482864764	1	0.29400360000000003	0.29400360000000003	0.29400360000000003	0.29400360000000003	0.29400360000000003	0.29400360000000003
super kingdom.Bacteria;kingdom.NA.Gram-positive_bacterium_SOGA31;phylum.NA.Gram-positive_bacterium_SOGA31;class.NA.Gram-positive_bacterium_SOGA31;order.NA.Gram-positive_bacterium_SOGA31;family.NA.Gram-positive_bacterium_SOGA31	2	0.00010911750448623697	0.00010911750448623697	0.00010993689264516379	0.00011042852554051987	0.00010747872816838334	0.0001107562808040906	1	0.15617035	0.15617035	0.15617035	0.15617035	0.15617035	0.15617035
super kingdom.Bacteria;kingdom.NA.bacterium_enrichment_culture_clone_auto222_4W;phylum.NA.bacterium_enrichment_culture_clone_auto222_4W;class.NA.bacterium_enrichment_culture_clone_auto222_4W;order.NA.bacterium_enrichment_culture_clone_auto222_4W;family.NA.bacterium_enrichment_culture_clone_auto222_4W	2	0.0001981041180751072	0.0001981041180751072	0.0002110843243299578	0.0002188724480828682	0.000172143705565406	0.00022406453058480843	1	0.4607488	0.4607488	0.4607488	0.4607488	0.4607488	0.4607488
super kingdom.Bacteria;kingdom.NA.Proteobacteria;phylum.Proteobacteria;class.Betaproteobacteria;order.Burkholderiales;family.NA.Tepidicella	2	0.0007227187183880364	0.0007227187183880364	0.0009404903731076409	0.0010711533659394036	0.0002871754089488276	0.0011582620278272452	1	0.014253400000000027	0.014253400000000027	0.014253400000000027	0.014253400000000027	0.014253400000000027	0.014253400000000027
super kingdom.Bacteria;kingdom.NA.denitrifying_bacterium_enrichment_culture_clone_NOB_2_H7;phylum.NA.denitrifying_bacterium_enrichment_culture_clone_NOB_2_H7;class.NA.denitrifying_bacterium_enrichment_culture_clone_NOB_2_H7;order.NA.denitrifying_bacterium_enrichment_culture_clone_NOB_2_H7;family.NA.denitrifying_bacterium_enrichment_culture_clone_NOB_2_H7	2	0.00023508037930713353	0.00023508037930713353	0.00025197460486386063	0.00026211114019789684	0.00020129192819367942	0.00026886883042058767	1	0.3662084	0.3662084	0.3662084	0.3662084	0.3662084	0.3662084
super kingdom.Bacteria;kingdom.NA.endosymbiont_of_Vannella_sp._A1;phylum.NA.endosymbiont_of_Vannella_sp._A1;class.NA.endosymbiont_of_Vannella_sp._A1;order.NA.endosymbiont_of_Vannella_sp._A1;family.NA.endosymbiont_of_Vannella_sp._A1	2	0.000587763857162759	0.000587763857162759	0.000739407899866875	0.0008303943254893446	0.0002844757717545271	0.0008910519425709909	1	0.16996204999999998	0.16996204999999998	0.16996204999999998	0.16996204999999998	0.16996204999999998	0.16996204999999998
super kingdom.Bacteria;kingdom.NA.bacterium_T33.8;phylum.NA.bacterium_T33.8;class.NA.bacterium_T33.8;order.NA.bacterium_T33.8;family.NA.bacterium_T33.8	2	0.0002613445987140451	0.0002613445987140451	0.0003258894784687844	0.00036461640632162793	0.00013225483920456649	0.00039043435822352365	1	0.04718155000000002	0.04718155000000002	0.04718155000000002	0.04718155000000002	0.04718155000000002	0.04718155000000002
super kingdom.Bacteria;kingdom.NA.uncultivated_soil_bacterium_clone_S027;phylum.NA.uncultivated_soil_bacterium_clone_S027;class.NA.uncultivated_soil_bacterium_clone_S027;order.NA.uncultivated_soil_bacterium_clone_S027;family.NA.uncultivated_soil_bacterium_clone_S027	2	0.0002160650992629749	0.0002160650992629749	0.00022706914677196388	0.0002336715752773572	0.00019405700424499696	0.0002380731942809528	1	0.0032256500000000243	0.0032256500000000243	0.0032256500000000243	0.0032256500000000243	0.0032256500000000243	0.0032256500000000243
super kingdom.Bacteria;kingdom.NA.bacterium_WH1-8;phylum.NA.bacterium_WH1-8;class.NA.bacterium_WH1-8;order.NA.bacterium_WH1-8;family.NA.bacterium_WH1-8	2	0.00013099758455622	0.00013099758455622	0.0001322188349789373	0.00013295158523256772	0.00012855508371078535	0.00013344008540165466	1	0.2701176	0.2701176	0.2701176	0.2701176	0.2701176	0.2701176
super kingdom.Bacteria;kingdom.NA.Candidatus_Adlerbacteria;phylum.Candidatus_Adlerbacteria;class.NA.Candidatus_Adlerbacteria_bacterium_RIFOXYC1_FULL_48_26;order.NA.Candidatus_Adlerbacteria_bacterium_RIFOXYC1_FULL_48_26;family.NA.Candidatus_Adlerbacteria_bacterium_RIFOXYC1_FULL_48_26	2	0.00013650965389423085	0.00013650965389423085	0.00015395050445714183	0.00016441501479488838	0.00010162795276840895	0.00017139135502005278	1	0.4178677	0.4178677	0.4178677	0.4178677	0.4178677	0.4178677
super kingdom.Bacteria;kingdom.NA.Candidatus_Parcubacteria;phylum.Candidatus_Parcubacteria;class.NA.Parcubacteria_bacterium_C7867-005;order.NA.Parcubacteria_bacterium_C7867-005;family.NA.Parcubacteria_bacterium_C7867-005	2	0.00020589271747852684	0.00020589271747852684	0.0002357964719275599	0.0002537387245969797	0.0001460852085804608	0.0002657002263765929	1	0.43768565	0.43768565	0.43768565	0.43768565	0.43768565	0.43768565
super kingdom.Bacteria;kingdom.NA.Firmicutes;phylum.Firmicutes;class.Clostridia;order.Clostridiales;family.NA.anaerobic_bacterium_Glu3	2	0.00021010711502422632	0.00021010711502422632	0.0002367249058267199	0.000252695580308216	0.00015687153341923917	0.0002633426966292135	1	0.2307437	0.2307437	0.2307437	0.2307437	0.2307437	0.2307437
super kingdom.Bacteria;kingdom.NA.Candidatus_Saccharibacteria;phylum.Candidatus_Saccharibacteria;class.NA.candidate_division_TM7_bacterium_LY2;order.NA.candidate_division_TM7_bacterium_LY2;family.NA.candidate_division_TM7_bacterium_LY2	2	0.00018107038565890458	0.00018107038565890458	0.00020448165552221172	0.00021852841744019602	0.00013424784593229027	0.00022789292538551886	1	0.06079414999999999	0.06079414999999999	0.06079414999999999	0.06079414999999999	0.06079414999999999	0.06079414999999999
super kingdom.Bacteria;kingdom.NA.rumen_bacterium_NK4B29;phylum.NA.rumen_bacterium_NK4B29;class.NA.rumen_bacterium_NK4B29;order.NA.rumen_bacterium_NK4B29;family.NA.rumen_bacterium_NK4B29	2	0.00020740632559392927	0.00020740632559392927	0.00022574155258758163	0.00023674268878377304	0.00017073587160662456	0.00024407677958123398	1	0.018617249999999974	0.018617249999999974	0.018617249999999974	0.018617249999999974	0.018617249999999974	0.018617249999999974
super kingdom.Bacteria;kingdom.NA.Candidatus_Levybacteria;phylum.Candidatus_Levybacteria;class.NA.Candidatus_Levybacteria_bacterium_GW2011_GWC2_37_7;order.NA.Candidatus_Levybacteria_bacterium_GW2011_GWC2_37_7;family.NA.Candidatus_Levybacteria_bacterium_GW2011_GWC2_37_7	2	0.00014356668862034402	0.00014356668862034402	0.00016472957069338083	0.00017742729993720294	0.00010124092447427034	0.00018589245276641768	1	0.06337300000000001	0.06337300000000001	0.06337300000000001	0.06337300000000001	0.06337300000000001	0.06337300000000001
super kingdom.Bacteria;kingdom.NA.saltmarsh_clone_LCP-6;phylum.NA.saltmarsh_clone_LCP-6;class.NA.saltmarsh_clone_LCP-6;order.NA.saltmarsh_clone_LCP-6;family.NA.saltmarsh_clone_LCP-6	2	0.0005913903142684879	0.0005913903142684879	0.0006552984579140153	0.0006936433441013318	0.00046357402697743295	0.0007192066015595428	1	0.36316824999999997	0.36316824999999997	0.36316824999999997	0.36316824999999997	0.36316824999999997	0.36316824999999997
